"From","To"
"2038274874","2800029236"
"2038274874","2796171901"
"2038274874","2775574671"
"2038274874","2754176225"
"2038274874","2613427483"
"2038274874","2531383434"
"2038274874","2519928735"
"2038274874","2439923854"
"2038274874","2346827726"
"2038274874","2192060276"
"2038274874","2019975786"
"2038274874","211897816"
"2052646683","2341711914"
"2052646683","2160779229"
"2052646683","2128755231"
"2052646683","2077758615"
"2052646683","2025060585"
"2052646683","1992443227"
"2052646683","1989243004"
"2052646683","1988611101"
"2052646683","1970937625"
"2052646683","1843553739"
"2052646683","1792773842"
"2052646683","1764230707"
"2052646683","1551078289"
"2052646683","1516606698"
"2052646683","1505358268"
"2052646683","178273020"
"1774927437","2893482299"
"1774927437","2414371651"
"1774927437","2049642217"
"1774927437","2032778251"
"1774927437","1978891813"
"1774927437","1974707072"
"1774927437","1973941029"
"1774927437","1518035964"
"1774927437","842687833"
"1989201683","2502314145"
"1989201683","2492563629"
"1989201683","2337491376"
"1989201683","2097618391"
"1989201683","2071749775"
"1989201683","2062084200"
"1989201683","2049353278"
"1989201683","163712256"
"2013615788","2764108165"
"2013615788","2749537913"
"2013615788","2736040133"
"2013615788","2604670272"
"2013615788","2592215893"
"2013615788","2559579208"
"2013615788","2521587947"
"2013615788","2317638032"
"2013615788","2094415970"
"2013615788","2047169819"
"2013615788","2039289082"
"2013615788","2011542859"
"2013615788","1952337268"
"2013615788","1554448047"
"2059723369","2618536545"
"2059723369","2303933591"
"2059723369","2068815564"
"2059723369","1965698985"
"2059723369","1889686452"
"2017729125","2107754573"
"2017729125","2102348205"
"2017729125","2098615852"
"2017729125","2094384987"
"2017729125","2091457367"
"2017729125","2033952380"
"2017729125","2029876446"
"2017729125","2024084607"
"2017729125","1994896207"
"2017729125","1917146520"
"2017729125","1783786258"
"2017729125","1782682628"
"2017729125","1712409935"
"2017729125","66115739"
"2017729125","65462197"
"2064903341","2580957689"
"2064903341","2335419879"
"2064903341","2165425854"
"2064903341","2155046806"
"2064903341","2154100603"
"2064903341","2140737061"
"2064903341","2118623738"
"2064903341","2117511045"
"2064903341","2107924956"
"2064903341","2102924387"
"2064903341","2085745283"
"2064903341","2073358611"
"2064903341","2068838805"
"2064903341","2061600943"
"2064903341","2011349533"
"2064903341","2010182968"
"2064903341","2001749991"
"2064903341","1969364851"
"2064903341","1825174513"
"2064903341","1681100026"
"2064903341","1637660785"
"2064903341","1583444267"
"2064903341","1552630467"
"2064903341","1550292512"
"2064903341","1506284126"
"2064903341","985847679"
"2487443737","2885686290"
"2487443737","2794028508"
"2487443737","2771422697"
"2487443737","2753188949"
"2487443737","2610521196"
"2487443737","2607159947"
"1795107640","2285628512"
"1795107640","2150897866"
"1795107640","2143079169"
"1795107640","2076406684"
"1795107640","2075968642"
"1795107640","2074671622"
"1795107640","2021954313"
"1795107640","2005839506"
"1795107640","1998928060"
"1795107640","1993007565"
"1795107640","1980887383"
"1795107640","1965772337"
"1968765266","2092414381"
"2015131571","2900470144"
"2015131571","2899501770"
"2015131571","2756587362"
"2015131571","2617007732"
"2015131571","2540188410"
"2015131571","2277805675"
"2015131571","2216469842"
"1995541968","2903292864"
"1995541968","2900830354"
"1995541968","2898928703"
"1995541968","2790145135"
"1995541968","2746070045"
"1995541968","2619586761"
"1995541968","2593724506"
"1995541968","2155734851"
"1995541968","2033309570"
"1995541968","1975746133"
"1995541968","1700558330"
"1995541968","1527753798"
"2076268740","2906622366"
"2076268740","2902266297"
"2076268740","2883870164"
"2076268740","2803541681"
"2076268740","2800106108"
"2076268740","2794267516"
"2076268740","2768192011"
"2076268740","2766482797"
"2076268740","2747467399"
"2076268740","2611904628"
"2076268740","2607557897"
"2076268740","2593874455"
"2076268740","2593682678"
"2076268740","2564790057"
"2076268740","2547453346"
"2076268740","2546642929"
"2076268740","2399451568"
"2076268740","2302189988"
"2076268740","2290709580"
"2076268740","2169455850"
"2076268740","2164841233"
"2076268740","2148249780"
"2076268740","2079624749"
"2076268740","2077003527"
"2076268740","2055200236"
"2076268740","2045788992"
"2076268740","2045678963"
"2076268740","2039616582"
"2076268740","2036428912"
"2076268740","2013607327"
"2076268740","2010702315"
"2076268740","1994293819"
"2076268740","1191527691"
"2076268740","1021000864"
"2076268740","792536634"
"2074640979","2488749217"
"2074640979","2104110426"
"2074640979","2060300027"
"2074640979","1729052875"
"2001479343","2085324785"
"2039106026","2897537430"
"2039106026","2807310504"
"2039106026","2794933642"
"2039106026","2792820345"
"2039106026","2745556151"
"2039106026","2737942930"
"2039106026","2584697406"
"2039106026","2557395884"
"2039106026","2516161469"
"2039106026","2409314931"
"2039106026","2394519349"
"2039106026","2304313248"
"2039106026","2236822748"
"2039106026","2187071976"
"2039106026","2012286831"
"2051540981","2805664949"
"2051540981","2401392674"
"2051540981","2322686090"
"2051540981","2243043639"
"2051540981","2169272228"
"2051540981","2053115865"
"2051540981","1976459780"
"2051540981","1974506727"
"2051540981","1972735470"
"2051540981","1965416587"
"2051540981","238888144"
"2662704302","2887521595"
"2662704302","2885283408"
"2662704302","2795495250"
"2662704302","2756875541"
"2105071441","2903874472"
"2105071441","2901294721"
"2105071441","2898493028"
"2105071441","2885533592"
"2105071441","2884228388"
"2105071441","2808432859"
"2105071441","2801030106"
"2105071441","2792435978"
"2105071441","2785984217"
"2105071441","2785598616"
"2105071441","2771466031"
"2105071441","2750318986"
"2105071441","2745645979"
"2105071441","2732463507"
"2105071441","2623774840"
"2105071441","2609596385"
"2105071441","2604286805"
"2105071441","2592804617"
"2105071441","2590079785"
"2105071441","2567378003"
"2105071441","2556835098"
"2105071441","2552169537"
"2105071441","2530998006"
"2105071441","2491064740"
"2105071441","2346257660"
"2105071441","2324810750"
"2105071441","2300618309"
"2105071441","2300567572"
"2105071441","2298734117"
"2105071441","2292416021"
"2105071441","2288090628"
"2105071441","2275634603"
"2105071441","2267532549"
"2105071441","2254951040"
"2105071441","2249511439"
"2105071441","2215286491"
"2105071441","2209751198"
"2105071441","2183646648"
"2105071441","2170265466"
"2105071441","2168954306"
"2105071441","2159087340"
"2105071441","2156569853"
"2105071441","2147974533"
"2105071441","2142998074"
"2105071441","2142776847"
"2105071441","2140563411"
"2105071441","2134920874"
"2105071441","2133034347"
"2105071441","2132442097"
"2105071441","2125810311"
"2105071441","2112854903"
"2105071441","2105563787"
"2105071441","2104671992"
"2105071441","2093281168"
"2105071441","2091465442"
"2105071441","2085784426"
"2105071441","2083714175"
"2105071441","2082081686"
"2105071441","2076239839"
"2105071441","2071887585"
"2105071441","2063525865"
"2105071441","2058000830"
"2105071441","2042974200"
"2105071441","2026052208"
"2105071441","2018332993"
"2105071441","2012636016"
"2105071441","2012530364"
"2105071441","2010601240"
"2105071441","2007833458"
"2105071441","2001971306"
"2105071441","2000927675"
"2105071441","1997736672"
"2105071441","1986981419"
"2105071441","1966024011"
"2105071441","1965691678"
"2105071441","1908453037"
"2105071441","1888845923"
"2105071441","1811048012"
"2105071441","1806063129"
"2105071441","1595214145"
"2105071441","1588708291"
"2105071441","1583429345"
"2105071441","1575880824"
"2105071441","1567289176"
"2105071441","1541089782"
"2105071441","1525841777"
"2105071441","767067438"
"2105071441","117179453"
"2105071441","23277314"
"2045709178","2808886767"
"2045709178","2767638296"
"2045709178","2606121346"
"2045709178","2549638207"
"2045709178","2520922092"
"2045709178","2469881752"
"2045709178","2399016236"
"2045709178","2291789472"
"2045709178","2227822771"
"2045709178","2171087720"
"2045709178","2159471642"
"2045709178","2148735102"
"2045709178","2120867647"
"2045709178","2118215647"
"2045709178","2115743893"
"2045709178","2102372409"
"2045709178","2084394153"
"2045709178","2084208332"
"2045709178","2067005274"
"2045709178","2063135431"
"2045709178","2017603536"
"2045709178","1979488198"
"2045709178","1972230306"
"2045709178","1541089782"
"1575668984","2107941913"
"1575668984","2040831682"
"1575668984","1985431896"
"1575668984","1948727079"
"1827713362","2476328436"
"1827713362","2170733234"
"1827713362","2150301329"
"1827713362","2122244177"
"1827713362","2119581663"
"1827713362","2089890790"
"1827713362","2061078266"
"1827713362","2019782643"
"1827713362","1998672156"
"1827713362","1993347040"
"1827713362","1982564000"
"1827713362","1980010329"
"2524791359","2906212022"
"2524791359","2887411785"
"2524791359","2798150405"
"2524791359","2787904395"
"2524791359","2787774816"
"2524791359","2779231960"
"2524791359","2747399864"
"2524791359","2747133643"
"2524791359","2605781715"
"2524791359","2605525438"
"2524791359","2605124925"
"1983426070","2898193226"
"1983426070","2560670233"
"1983426070","2526907674"
"1983426070","2501737465"
"1983426070","2414377256"
"1983426070","2346607019"
"1983426070","2181567584"
"1983426070","2180793215"
"1983426070","2165772446"
"1983426070","2152417186"
"1983426070","2134861002"
"1983426070","2133129817"
"1983426070","2128420094"
"1983426070","2127261800"
"1983426070","2104433202"
"1983426070","2099748657"
"1983426070","2093104630"
"1983426070","2072919702"
"1983426070","2069209698"
"1983426070","2065179175"
"1983426070","2057594817"
"1983426070","2021445960"
"1983426070","2012601779"
"1983426070","2002567844"
"1983426070","2001356572"
"1983426070","1982460596"
"1983426070","1978170960"
"1983426070","1794149703"
"1983426070","1595172678"
"2030639360","2020162059"
"2030639360","1983121883"
"2030639360","1969977671"
"2052629006","2884570838"
"2052629006","2755945217"
"2052629006","2602721037"
"2052629006","2492563629"
"2052629006","2438205885"
"2052629006","2401010885"
"2052629006","2290552363"
"2052629006","2170156025"
"2052629006","2159419130"
"2052629006","2146465995"
"2052629006","2129840456"
"2052629006","2126807485"
"2052629006","2117004255"
"2052629006","2112105431"
"2052629006","2066189312"
"2052629006","2065429153"
"2052629006","2064289252"
"2052629006","2058877412"
"2052629006","2058244841"
"2052629006","2048284123"
"2052629006","2041015607"
"2052629006","2029156109"
"2052629006","2005620653"
"2052629006","2004260039"
"2052629006","2003309342"
"2052629006","2000045795"
"2052629006","1995166864"
"2052629006","1988816585"
"2052629006","1986828047"
"2052629006","1979564719"
"2052629006","1977040864"
"2052629006","1973198378"
"2052629006","1812421577"
"2052629006","1759895090"
"2052629006","1720609046"
"2052629006","1607970230"
"2052629006","1583444267"
"2052629006","1520690294"
"2052629006","1490214024"
"2052629006","432241662"
"2052629006","23277314"
"2012593731","2884885804"
"2012593731","2883967237"
"2012593731","2808378704"
"2012593731","2802955794"
"2012593731","2791504264"
"2012593731","2790030794"
"2012593731","2788847623"
"2012593731","2768532952"
"2012593731","2768318902"
"2012593731","2767417923"
"2012593731","2758769676"
"2012593731","2626422794"
"2012593731","2622099199"
"2012593731","2617523848"
"2012593731","2588677838"
"2012593731","2579737817"
"2012593731","2555494565"
"2012593731","2518674350"
"2012593731","2506270339"
"2012593731","2482764237"
"2012593731","2474062739"
"2012593731","2343081010"
"2012593731","2342602825"
"2012593731","2309574731"
"2012593731","2278605491"
"2012593731","2263682169"
"2012593731","2159201721"
"2012593731","2113698670"
"2012593731","2110466318"
"2012593731","2105822516"
"2012593731","2090165301"
"2012593731","2090144152"
"2012593731","2083261093"
"2012593731","2069415362"
"2012593731","2064557152"
"2012593731","2046175247"
"2012593731","2021064255"
"2012593731","2001982675"
"2012593731","1991568859"
"2012593731","1980990409"
"2012593731","1976750562"
"2012593731","1973752678"
"2012593731","1969591704"
"2012593731","1921383188"
"2012593731","1867381055"
"2012593731","1480073944"
"2012593731","1228255873"
"2012593731","1154418607"
"2041718405","2908082173"
"2041718405","2891043441"
"2041718405","2767761795"
"2041718405","2589794072"
"2550304420","2898136449"
"2550304420","2886862840"
"2550304420","2799764748"
"2550304420","2794676752"
"2550304420","2789247507"
"2550304420","2788921957"
"2550304420","2784936649"
"2550304420","2768506257"
"2550304420","2766265189"
"2550304420","2765524540"
"2550304420","2763175323"
"2550304420","2635637649"
"2550304420","2605124925"
"2550304420","2604286805"
"2550304420","2522876520"
"1998014380","2776506518"
"1998014380","2763172545"
"1998014380","2750709741"
"1998014380","2735154087"
"1998014380","2551578906"
"1998014380","2520922092"
"1998014380","2518898223"
"1998014380","2187245578"
"1998014380","2170027555"
"1998014380","2163225321"
"1998014380","2039363502"
"1998014380","1977149798"
"1998014380","333110272"
"2597211779","2808466676"
"2597211779","2807973672"
"2597211779","2791275011"
"2597211779","2790276629"
"2597211779","2780708649"
"2597211779","2771184596"
"2067982951","2770699994"
"2067982951","2763961697"
"2067982951","2762507278"
"2067982951","1119637224"
"2067982951","129420573"
"2737346942","2799313531"
"2059737250","2905056913"
"2059737250","2899749992"
"2059737250","2736631364"
"2059737250","2732296802"
"2059737250","2488209676"
"2059737250","2472773494"
"2059737250","2428579310"
"2059737250","2406774842"
"2059737250","2242375875"
"2059737250","2183319964"
"2059737250","2168442234"
"2059737250","2167846767"
"2059737250","2164373338"
"2059737250","2163252098"
"2059737250","2162182647"
"2059737250","2159206453"
"2059737250","2115904011"
"2059737250","2064905900"
"2059737250","2062467218"
"2059737250","2048139803"
"2059737250","2039515834"
"2059737250","2026524022"
"2059737250","2021560506"
"2059737250","2018037649"
"2059737250","1998086793"
"2059737250","1997089789"
"2059737250","1978986235"
"2059737250","1971312311"
"2059737250","1767068219"
"2059737250","1672834560"
"2059737250","1594659942"
"2059737250","1560541947"
"2059737250","1543603148"
"2059737250","1535721513"
"2059737250","1491053671"
"2059737250","1489576694"
"2059737250","1489255566"
"2059737250","50146218"
"2059737250","23723853"
"2118462117","2887594788"
"2118462117","2886100970"
"2118462117","2884672307"
"2118462117","2792120989"
"2118462117","2768279673"
"2118462117","2761688805"
"2118462117","2751427740"
